Continent	Status	Order	FAMILY	Genus	Species	Mass
AF	extant	Artiodactyla	Bovidae	Cephalophus	weynsi	17000.000
AF	extant	Artiodactyla	Bovidae	Cephalophus	zebra	17500.079
AF	extant	Artiodactyla	Bovidae	Cephalophus	callipygus	18249.879
AF	extant	Artiodactyla	Bovidae	Cephalophus	dorsalis	20000.000
AF	extant	Artiodactyla	Bovidae	Cephalophus	ogilbyi	20000.000
AF	extant	Artiodactyla	Bovidae	Cephalophus	niger	20399.992
AF	extant	Artiodactyla	Bovidae	Cephalophus	spadix	56000.254
AF	extant	Artiodactyla	Bovidae	Cephalophus	jentinki	70000.316
AF	extant	Artiodactyla	Bovidae	Cephalophus	silvicultor	72500.333
AF	extant	Artiodactyla	Bovidae	Connochaetes	gnou	179998.962
AF	extant	Artiodactyla	Bovidae	Connochaetes	taurinus	179998.962
AF	extant	Artiodactyla	Bovidae	Damaliscus	hunteri	80000.002
AF	extant	Artiodactyla	Bovidae	Damaliscus	pygargus	102000.000
AF	extant	Artiodactyla	Bovidae	Damaliscus	lunatus	136000.342
AF	extant	Artiodactyla	Bovidae	Dorcatragus	megalotis	10249.909
AF	extant	Artiodactyla	Bovidae	Gazella	spekei	20000.000
AF	extant	Artiodactyla	Bovidae	Gazella	thomsonii	20499.818
AF	extant	Artiodactyla	Bovidae	Gazella	leptoceros	22200.000
AF	extant	Artiodactyla	Bovidae	Gazella	gazella	22499.870
AF	extant	Artiodactyla	Bovidae	Gazella	dorcas	23000.115
AF	extant	Artiodactyla	Bovidae	Gazella	cuvieri	25000.000
AF	extant	Artiodactyla	Bovidae	Gazella	rufifrons	26999.766
AF	extant	Artiodactyla	Bovidae	Gazella	soemmerringii	40000.001
AF	extant	Artiodactyla	Bovidae	Gazella	granti	54999.659
AF	extant	Artiodactyla	Bovidae	Gazella	dama	72999.519
AF	extant	Artiodactyla	Bovidae	Hippotragus	niger	227499.266
AF	extant	Artiodactyla	Bovidae	Hippotragus	equinus	269997.660
AF	extant	Artiodactyla	Bovidae	Kobus	vardonii	71500.652
AF	extant	Artiodactyla	Bovidae	Kobus	kob	78500.062
AF	extant	Artiodactyla	Bovidae	Kobus	megaceros	87500.392
AF	extant	Artiodactyla	Bovidae	Kobus	leche	110749.048
AF	extant	Artiodactyla	Bovidae	Kobus	ellipsiprymnus	210000.341
AF	extant	Artiodactyla	Bovidae	Litocranius	walleri	37999.685
AF	extant	Artiodactyla	Bovidae	Madoqua	piacentinii	2500.000
AF	extant	Artiodactyla	Bovidae	Madoqua	saltiana	3249.975
AF	extant	Artiodactyla	Bovidae	Madoqua	kirkii	5300.050
AF	extant	Artiodactyla	Bovidae	Madoqua	guentheri	7499.978
AF	extant	Artiodactyla	Bovidae	Neotragus	batesi	2999.991
AF	extant	Artiodactyla	Bovidae	Neotragus	pygmaeus	4000.000
AF	extant	Artiodactyla	Bovidae	Neotragus	moschatus	6499.950
AF	extant	Artiodactyla	Bovidae	Oreotragus	oreotragus	12999.900
AF	extant	Artiodactyla	Bovidae	Oryx	gazella	169001.282
AF	extant	Artiodactyla	Bovidae	Oryx	dammah	200000.002
AF	extant	Artiodactyla	Bovidae	Ourebia	ourebi	17250.036
AF	extant	Artiodactyla	Bovidae	Pelea	capreolus	20000.000
AF	extant	Artiodactyla	Bovidae	Raphicerus	sharpei	9499.921
AF	extant	Artiodactyla	Bovidae	Raphicerus	melanotis	10249.909
AF	extant	Artiodactyla	Bovidae	Raphicerus	campestris	10500.017
AF	extant	Artiodactyla	Bovidae	Redunca	fulvorufula	29499.863
AF	extant	Artiodactyla	Bovidae	Redunca	redunca	44050.415
AF	extant	Artiodactyla	Bovidae	Redunca	arundinum	58000.268
AF	extant	Artiodactyla	Bovidae	Sigmoceros	lichtensteinii	171498.371
AF	extant	Artiodactyla	Bovidae	Sylvicapra	grimmia	19499.793
AF	extant	Artiodactyla	Bovidae	Syncerus	caffer	580002.680
AF	extant	Artiodactyla	Bovidae	Taurotragus	oryx	569993.627
AF	extant	Artiodactyla	Bovidae	Taurotragus	derbianus	680000.000
AF	extant	Artiodactyla	Bovidae	Tragelaphus	scriptus	43250.387
AF	extant	Artiodactyla	Bovidae	Tragelaphus	spekii	77999.173
AF	extant	Artiodactyla	Bovidae	Tragelaphus	imberbis	81575.548
AF	extant	Artiodactyla	Bovidae	Tragelaphus	angasii	86600.420
AF	extant	Artiodactyla	Bovidae	Tragelaphus	strepsiceros	213501.043
AF	extant	Artiodactyla	Bovidae	Tragelaphus	buxtoni	215000.762
AF	extant	Artiodactyla	Bovidae	Tragelaphus	eurycerus	329003.108
AF	extant	Artiodactyla	Cervidae	Cervus	elaphus	156249.991
AF	extant	Artiodactyla	Giraffidae	Giraffa	camelopardalis	899994.800
AF	extant	Artiodactyla	Giraffidae	Okapia	johnstoni	230001.146
AF	extant	Artiodactyla	Hippopotamidae	Hexaprotodon	liberiensis	235001.157
AF	extant	Artiodactyla	Hippopotamidae	Hippopotamus	amphibius	1417489.988
AF	extant	Artiodactyla	Suidae	Hylochoerus	meinertzhageni	188500.000
AF	extant	Artiodactyla	Suidae	Phacochoerus	aethiopicus	71000.270
AF	extant	Artiodactyla	Suidae	Phacochoerus	africanus	82500.000
AF	extant	Artiodactyla	Suidae	Potamochoerus	porcus	70000.316
AF	extant	Artiodactyla	Suidae	Potamochoerus	larvatus	97500.000
AF	extant	Artiodactyla	Tragulidae	Hyemoschus	aquaticus	10850.007
AF	extant	Carnivora	Canidae	Canis	mesomelas	8500.021
AF	extant	Carnivora	Canidae	Canis	simensis	10000.000
AF	extant	Carnivora	Canidae	Canis	adustus	10249.909
AF	extant	Carnivora	Canidae	Canis	aureus	10999.932
AF	extant	Carnivora	Canidae	Lycaon	pictus	22050.071
AF	extant	Carnivora	Canidae	Otocyon	megalotis	4150.018
AF	extant	Carnivora	Canidae	Vulpes	zerda	1100.000
AF	extant	Carnivora	Canidae	Vulpes	pallida	2800.013
AF	extant	Carnivora	Canidae	Vulpes	chama	2955.017
AF	extant	Carnivora	Canidae	Vulpes	rueppelli	3249.975
AF	extant	Carnivora	Canidae	Vulpes	vulpes	5999.983
AF	extant	Carnivora	Felidae	Acinonyx	jubatus	43400.000
AF	extant	Carnivora	Felidae	Caracal	caracal	13749.915
AF	extant	Carnivora	Felidae	Felis	nigripes	1299.990
AF	extant	Carnivora	Felidae	Felis	margarita	2524.992
AF	extant	Carnivora	Felidae	Felis	silvestris	4649.968
AF	extant	Carnivora	Felidae	Felis	chaus	6749.941
AF	extant	Carnivora	Felidae	Leptailurus	serval	11999.966
AF	extant	Carnivora	Felidae	Panthera	pardus	54999.659
AF	extant	Carnivora	Felidae	Panthera	leo	161499.060
AF	extant	Carnivora	Felidae	Profelis	aurata	10650.010
AF	extant	Carnivora	Herpestidae	Atilax	paludinosus	3299.970
AF	extant	Carnivora	Herpestidae	Bdeogale	crassicauda	1549.994
AF	extant	Carnivora	Herpestidae	Bdeogale	nigripes	2500.000
AF	extant	Carnivora	Herpestidae	Bdeogale	jacksoni	2500.000
AF	extant	Carnivora	Herpestidae	Crossarchus	ansorgei	700.000
AF	extant	Carnivora	Herpestidae	Crossarchus	obscurus	1250.000
AF	extant	Carnivora	Herpestidae	Crossarchus	alexandri	1500.000
AF	extant	Carnivora	Herpestidae	Cynictis	penicillata	836.007
AF	extant	Carnivora	Herpestidae	Dologale	dybowskii	350.002
AF	extant	Carnivora	Herpestidae	Galerella	sanguinea	549.997
AF	extant	Carnivora	Herpestidae	Galerella	flavescens	750.000
AF	extant	Carnivora	Herpestidae	Galerella	swalius	750.000
AF	extant	Carnivora	Herpestidae	Galerella	pulverulenta	797.003
AF	extant	Carnivora	Herpestidae	Helogale	hirtula	289.001
AF	extant	Carnivora	Herpestidae	Helogale	parvula	299.999
AF	extant	Carnivora	Herpestidae	Herpestes	ichneumon	2849.968
AF	extant	Carnivora	Herpestidae	Herpestes	naso	2999.991
AF	extant	Carnivora	Herpestidae	Ichneumia	albicauda	3500.016
AF	extant	Carnivora	Herpestidae	Liberiictis	kuhni	2150.008
AF	extant	Carnivora	Herpestidae	Mungos	gambianus	1500.000
AF	extant	Carnivora	Herpestidae	Mungos	mungo	1924.997
AF	extant	Carnivora	Herpestidae	Paracynictis	selousi	1639.985
AF	extant	Carnivora	Herpestidae	Rhynchogale	melleri	2500.000
AF	extant	Carnivora	Herpestidae	Suricata	suricatta	725.504
AF	extant	Carnivora	Hyaenidae	Crocuta	crocuta	62999.920
AF	extant	Carnivora	Hyaenidae	Hyaena	hyaena	46000.230
AF	extant	Carnivora	Hyaenidae	Parahyaena	brunnea	32200.306
AF	extant	Carnivora	Hyaenidae	Proteles	cristatus	10000.000
AF	extant	Carnivora	Mustelidae	Aonyx	capensis	18999.842
AF	extant	Carnivora	Mustelidae	Aonyx	congicus	23800.167
AF	extant	Carnivora	Mustelidae	Ictonyx	libyca	625.000
AF	extant	Carnivora	Mustelidae	Ictonyx	striatus	1299.990
AF	extant	Carnivora	Mustelidae	Lutra	maculicollis	4000.000
AF	extant	Carnivora	Mustelidae	Lutra	lutra	10999.932
AF	extant	Carnivora	Mustelidae	Mellivora	capensis	8000.000
AF	extant	Carnivora	Mustelidae	Mustela	nivalis	187.499
AF	extant	Carnivora	Mustelidae	Mustela	putorius	1099.993
AF	extant	Carnivora	Mustelidae	Poecilogale	albinucha	340.001
AF	extant	Carnivora	Phocidae	Monachus	monachus	275000.000
AF	extant	Carnivora	Viverridae	Civettictis	civetta	11999.966
AF	extant	Carnivora	Viverridae	Genetta	servalina	1054.994
AF	extant	Carnivora	Viverridae	Genetta	thierryi	1400.006
AF	extant	Carnivora	Viverridae	Genetta	abyssinica	1649.985
AF	extant	Carnivora	Viverridae	Genetta	angolensis	1649.985
AF	extant	Carnivora	Viverridae	Genetta	genetta	2000.000
AF	extant	Carnivora	Viverridae	Genetta	johnstoni	2225.000
AF	extant	Carnivora	Viverridae	Genetta	maculata	2225.000
AF	extant	Carnivora	Viverridae	Genetta	tigrina	2225.000
AF	extant	Carnivora	Viverridae	Genetta	victoriae	2999.991
AF	extant	Carnivora	Viverridae	Nandinia	binotata	2000.000
AF	extant	Carnivora	Viverridae	Osbornictis	piscivora	2999.991
AF	extant	Carnivora	Viverridae	Poiana	richardsonii	500.000
AF	extant	Chiroptera	Emballonuridae	Coleura	afra	10.667
AF	extant	Chiroptera	Emballonuridae	Saccolaimus	peli	100.000
AF	extant	Chiroptera	Emballonuridae	Taphozous	hamiltoni	22.000
AF	extant	Chiroptera	Emballonuridae	Taphozous	nudiventris	26.000
AF	extant	Chiroptera	Emballonuridae	Taphozous	perforatus	27.333
AF	extant	Chiroptera	Emballonuridae	Taphozous	mauritianus	27.346
AF	extant	Chiroptera	Emballonuridae	Taphozous	hildegardeae	29.600
AF	extant	Chiroptera	Megadermatidae	Cardioderma	cor	27.843
AF	extant	Chiroptera	Megadermatidae	Lavia	frons	23.933
AF	extant	Chiroptera	Molossidae	Chaerephon	aloysiisabaudiae	-999.000
AF	extant	Chiroptera	Molossidae	Chaerephon	bemmeleni	19.000
AF	extant	Chiroptera	Molossidae	Chaerephon	gallagheri	-999.000
AF	extant	Chiroptera	Molossidae	Chaerephon	chapini	10.00
AF	extant	Chiroptera	Molossidae	Chaerephon	pumila	11.297
AF	extant	Chiroptera	Molossidae	Chaerephon	major	14.750
AF	extant	Chiroptera	Molossidae	Chaerephon	bivittata	15.000
AF	extant	Chiroptera	Molossidae	Chaerephon	ansorgei	16.135
AF	extant	Chiroptera	Molossidae	Chaerephon	russata	16.525
AF	extant	Chiroptera	Molossidae	Chaerephon	nigeriae	19.800
AF	extant	Chiroptera	Molossidae	Chaerephon	plicata	20.033
AF	extant	Chiroptera	Molossidae	Mops	demonstrator	-999.000
AF	extant	Chiroptera	Molossidae	Mops	nanulus	-999.000
AF	extant	Chiroptera	Molossidae	Mops	niangarae	-999.000
AF	extant	Chiroptera	Molossidae	Mops	petersoni	-999.000
AF	extant	Chiroptera	Molossidae	Mops	spurrelli	-999.000
AF	extant	Chiroptera	Molossidae	Mops	trevori	-999.000
AF	extant	Chiroptera	Molossidae	Mops	brachypterus	16.000
AF	extant	Chiroptera	Molossidae	Mops	niveiventer	21.700
AF	extant	Chiroptera	Molossidae	Mops	thersites	22.000
AF	extant	Chiroptera	Molossidae	Mops	condylurus	28.373
AF	extant	Chiroptera	Molossidae	Mops	congicus	42.950
AF	extant	Chiroptera	Molossidae	Mops	midas	45.220
AF	extant	Chiroptera	Molossidae	Mormopterus	acetabulosus	-999.000
AF	extant	Chiroptera	Molossidae	Mormopterus	setiger	-999.000
AF	extant	Chiroptera	Molossidae	Mormopterus	petrophilus	13.900
AF	extant	Chiroptera	Molossidae	Myopterus	daubentonii	-999.000
AF	extant	Chiroptera	Molossidae	Myopterus	whitleyi	11.500
AF	extant	Chiroptera	Molossidae	Otomops	martiensseni	34.300
AF	extant	Chiroptera	Molossidae	Tadarida	lobata	-999.000
AF	extant	Chiroptera	Molossidae	Tadarida	ventralis	-999.000
AF	extant	Chiroptera	Molossidae	Tadarida	aegyptiaca	16.780
AF	extant	Chiroptera	Molossidae	Tadarida	fulminans	35.280
AF	extant	Chiroptera	Nycteridae	Nycteris	major	-999.000
AF	extant	Chiroptera	Nycteridae	Nycteris	gambiensis	6.950
AF	extant	Chiroptera	Nycteridae	Nycteris	nana	6.950
AF	extant	Chiroptera	Nycteridae	Nycteris	woodi	7.550
AF	extant	Chiroptera	Nycteridae	Nycteris	hispida	8.633
AF	extant	Chiroptera	Nycteridae	Nycteris	thebaica	9.810
AF	extant	Chiroptera	Nycteridae	Nycteris	intermedia	10.65
AF	extant	Chiroptera	Nycteridae	Nycteris	arge	11.950
AF	extant	Chiroptera	Nycteridae	Nycteris	macrotis	14.459
AF	extant	Chiroptera	Nycteridae	Nycteris	grandis	30.157
AF	extant	Chiroptera	Pteropodidae	Casinycteris	argynnis	29.850
AF	extant	Chiroptera	Pteropodidae	Eidolon	helvum	253.315
AF	extant	Chiroptera	Pteropodidae	Epomophorus	angolensis	-999.000
AF	extant	Chiroptera	Pteropodidae	Epomophorus	minimus	-999.000
AF	extant	Chiroptera	Pteropodidae	Epomophorus	grandis	48.582
AF	extant	Chiroptera	Pteropodidae	Epomophorus	labiatus	62.955
AF	extant	Chiroptera	Pteropodidae	Epomophorus	wahlbergi	91.584
AF	extant	Chiroptera	Pteropodidae	Epomophorus	gambianus	128.867
AF	extant	Chiroptera	Pteropodidae	Epomops	franqueti	118.927
AF	extant	Chiroptera	Pteropodidae	Epomops	dobsoni	120.000
AF	extant	Chiroptera	Pteropodidae	Epomops	buettikoferi	133.840
AF	extant	Chiroptera	Pteropodidae	Hypsignathus	monstrosus	335.083
AF	extant	Chiroptera	Pteropodidae	Megaloglossus	woermanni	15.657
AF	extant	Chiroptera	Pteropodidae	Micropteropus	intermedius	-999.000
AF	extant	Chiroptera	Pteropodidae	Micropteropus	pusillus	26.567
AF	extant	Chiroptera	Pteropodidae	Myonycteris	torquata	42.225
AF	extant	Chiroptera	Pteropodidae	Myonycteris	relicta	52.000
AF	extant	Chiroptera	Pteropodidae	Nanonycteris	veldkampi	21.350
AF	extant	Chiroptera	Pteropodidae	Plerotes	anchietai	38.000
AF	extant	Chiroptera	Pteropodidae	Rousettus	angolensis	74.600
AF	extant	Chiroptera	Pteropodidae	Rousettus	lanosus	103.000
AF	extant	Chiroptera	Pteropodidae	Rousettus	aegyptiacus	132.238
AF	extant	Chiroptera	Pteropodidae	Scotonycteris	zenkeri	20.825
AF	extant	Chiroptera	Pteropodidae	Scotonycteris	ophiodon	67.500
AF	extant	Chiroptera	Rhinolophidae	Asellia	patrizii	-999.000
AF	extant	Chiroptera	Rhinolophidae	Asellia	tridens	11.928
AF	extant	Chiroptera	Rhinolophidae	Cloeotis	percivali	4.050
AF	extant	Chiroptera	Rhinolophidae	Hipposideros	abae	-999.000
AF	extant	Chiroptera	Rhinolophidae	Hipposideros	camerunensis	-999.000
AF	extant	Chiroptera	Rhinolophidae	Hipposideros	curtus	-999.000
AF	extant	Chiroptera	Rhinolophidae	Hipposideros	fuliginosus	-999.000
AF	extant	Chiroptera	Rhinolophidae	Hipposideros	lamottei	-999.000
AF	extant	Chiroptera	Rhinolophidae	Hipposideros	marisae	-999.000
AF	extant	Chiroptera	Rhinolophidae	Hipposideros	megalotis	-999.000
AF	extant	Chiroptera	Rhinolophidae	Hipposideros	jonesi	5.500
AF	extant	Chiroptera	Rhinolophidae	Hipposideros	beatus	6.650
AF	extant	Chiroptera	Rhinolophidae	Hipposideros	caffer	9.447
AF	extant	Chiroptera	Rhinolophidae	Hipposideros	ruber	10.105
AF	extant	Chiroptera	Rhinolophidae	Hipposideros	cyclops	33.500
AF	extant	Chiroptera	Rhinolophidae	Hipposideros	commersoni	99.091
AF	extant	Chiroptera	Rhinolophidae	Rhinolophus	adami	-999.000
AF	extant	Chiroptera	Rhinolophidae	Rhinolophus	deckenii	-999.000
AF	extant	Chiroptera	Rhinolophidae	Rhinolophus	guineensis	-999.000
AF	extant	Chiroptera	Rhinolophidae	Rhinolophus	silvestris	-999.000
AF	extant	Chiroptera	Rhinolophidae	Rhinolophus	hipposideros	4.709
AF	extant	Chiroptera	Rhinolophidae	Rhinolophus	denti	6.150
AF	extant	Chiroptera	Rhinolophidae	Rhinolophus	swinnyi	7.125
AF	extant	Chiroptera	Rhinolophidae	Rhinolophus	simulator	8.100
AF	extant	Chiroptera	Rhinolophidae	Rhinolophus	euryale	8.150
AF	extant	Chiroptera	Rhinolophidae	Rhinolophus	landeri	8.860
AF	extant	Chiroptera	Rhinolophidae	Rhinolophus	darlingi	9.450
AF	extant	Chiroptera	Rhinolophidae	Rhinolophus	blasii	9.700
AF	extant	Chiroptera	Rhinolophidae	Rhinolophus	capensis	12.800
AF	extant	Chiroptera	Rhinolophidae	Rhinolophus	fumigatus	12.940
AF	extant	Chiroptera	Rhinolophidae	Rhinolophus	maclaudi	13.081
AF	extant	Chiroptera	Rhinolophidae	Rhinolophus	clivosus	15.656
AF	extant	Chiroptera	Rhinolophidae	Rhinolophus	alcyone	18.750
AF	extant	Chiroptera	Rhinolophidae	Rhinolophus	eloquens	19.050
AF	extant	Chiroptera	Rhinolophidae	Rhinolophus	ferrumequinum	21.061
AF	extant	Chiroptera	Rhinolophidae	Rhinolophus	hildebrandti	25.800
AF	extant	Chiroptera	Rhinolophidae	Triaenops	persicus	12.578
AF	extant	Chiroptera	Rhinopomatidae	Rhinopoma	muscatellum	9.140
AF	extant	Chiroptera	Rhinopomatidae	Rhinopoma	hardwickei	14.220
AF	extant	Chiroptera	Rhinopomatidae	Rhinopoma	microphyllum	27.869
AF	extant	Chiroptera	Vespertilionidae	Chalinolobus	alboguttatus	-999.000
AF	extant	Chiroptera	Vespertilionidae	Chalinolobus	egeria	-999.000
AF	extant	Chiroptera	Vespertilionidae	Chalinolobus	superbus	-999.000
AF	extant	Chiroptera	Vespertilionidae	Chalinolobus	beatrix	6.500
AF	extant	Chiroptera	Vespertilionidae	Chalinolobus	kenyacola	7.000
AF	extant	Chiroptera	Vespertilionidae	Chalinolobus	poensis	7.050
AF	extant	Chiroptera	Vespertilionidae	Chalinolobus	argentatus	9.063
AF	extant	Chiroptera	Vespertilionidae	Chalinolobus	gleni	10.787
AF	extant	Chiroptera	Vespertilionidae	Chalinolobus	variegatus	11.083
AF	extant	Chiroptera	Vespertilionidae	Eptesicus	brunneus	-999.000
AF	extant	Chiroptera	Vespertilionidae	Eptesicus	floweri	-999.000
AF	extant	Chiroptera	Vespertilionidae	Eptesicus	guineensis	-999.000
AF	extant	Chiroptera	Vespertilionidae	Eptesicus	melckorum	-999.000
AF	extant	Chiroptera	Vespertilionidae	Eptesicus	platyops	-999.000
AF	extant	Chiroptera	Vespertilionidae	Eptesicus	somalicus	3.800
AF	extant	Chiroptera	Vespertilionidae	Eptesicus	tenuipinnis	5.300
AF	extant	Chiroptera	Vespertilionidae	Eptesicus	capensis	5.967
AF	extant	Chiroptera	Vespertilionidae	Eptesicus	rendalli	6.250
AF	extant	Chiroptera	Vespertilionidae	Eptesicus	flavescens	10.500
AF	extant	Chiroptera	Vespertilionidae	Eptesicus	serotinus	22.858
AF	extant	Chiroptera	Vespertilionidae	Eptesicus	hottentotus	30.000
AF	extant	Chiroptera	Vespertilionidae	Kerivoula	aerosa	-999.000
AF	extant	Chiroptera	Vespertilionidae	Kerivoula	africana	-999.000
Af	extant	Chiroptera	Vespertilionidae	Kerivoula	cuprosa	-999.000
AF	extant	Chiroptera	Vespertilionidae	Kerivoula	smithi	-999.000
AF	extant	Chiroptera	Vespertilionidae	Kerivoula	phalaena	3.000
AF	extant	Chiroptera	Vespertilionidae	Kerivoula	lanosa	6.500
AF	extant	Chiroptera	Vespertilionidae	Kerivoula	argentata	10.000
AF	extant	Chiroptera	Vespertilionidae	Laephotis	angolensis	-999.000
AF	extant	Chiroptera	Vespertilionidae	Laephotis	namibensis	-999.000
AF	extant	Chiroptera	Vespertilionidae	Laephotis	wintoni	6.000
AF	extant	Chiroptera	Vespertilionidae	Laephotis	botswanae	7.200
AF	extant	Chiroptera	Vespertilionidae	Mimetillus	moloneyi	8.800
AF	extant	Chiroptera	Vespertilionidae	Miniopterus	minor	7.008
AF	extant	Chiroptera	Vespertilionidae	Miniopterus	fraterculus	7.300
AF	extant	Chiroptera	Vespertilionidae	Miniopterus	schreibersi	11.467
AF	extant	Chiroptera	Vespertilionidae	Miniopterus	inflatus	14.200
AF	extant	Chiroptera	Vespertilionidae	Myotis	lesueuri	-999.000
AF	extant	Chiroptera	Vespertilionidae	Myotis	morrisi	-999.000
AF	extant	Chiroptera	Vespertilionidae	Myotis	scotti	-999.000
AF	extant	Chiroptera	Vespertilionidae	Myotis	seabrai	-999.000
AF	extant	Chiroptera	Vespertilionidae	Myotis	nattereri	7.138
AF	extant	Chiroptera	Vespertilionidae	Myotis	emarginatus	7.655
AF	extant	Chiroptera	Vespertilionidae	Myotis	bocagei	7.786
AF	extant	Chiroptera	Vespertilionidae	Myotis	tricolor	13.943
AF	extant	Chiroptera	Vespertilionidae	Myotis	welwitschii	15.500
AF	extant	Chiroptera	Vespertilionidae	Nyctalus	noctula	28.000
AF	extant	Chiroptera	Vespertilionidae	Nyctalus	lasiopterus	49.733
AF	extant	Chiroptera	Vespertilionidae	Nycticeius	schlieffeni	5.043
AF	extant	Chiroptera	Vespertilionidae	Otonycteris	hemprichi	23.780
AF	extant	Chiroptera	Vespertilionidae	Pipistrellus	aegyptius	-999.000
AF	extant	Chiroptera	Vespertilionidae	Pipistrellus	aero	-999.000
AF	extant	Chiroptera	Vespertilionidae	Pipistrellus	ariel	-999.000
AF	extant	Chiroptera	Vespertilionidae	Pipistrellus	inexspectatus	-999.000
AF	extant	Chiroptera	Vespertilionidae	Pipistrellus	musciculus	-999.000
AF	extant	Chiroptera	Vespertilionidae	Pipistrellus	permixtus	-999.000
AF	extant	Chiroptera	Vespertilionidae	Pipistrellus	nanulus	2.500
AF	extant	Chiroptera	Vespertilionidae	Pipistrellus	nanus	3.886
AF	extant	Chiroptera	Vespertilionidae	Pipistrellus	rusticus	4.550
AF	extant	Chiroptera	Vespertilionidae	Pipistrellus	anchietai	4.600
AF	extant	Chiroptera	Vespertilionidae	Pipistrellus	kuhlii	5.935
AF	extant	Chiroptera	Vespertilionidae	Pipistrellus	eisentrauti	5.950
AF	extant	Chiroptera	Vespertilionidae	Pipistrellus	crassulus	6.100
AF	extant	Chiroptera	Vespertilionidae	Pipistrellus	savii	6.360
AF	extant	Chiroptera	Vespertilionidae	Pipistrellus	rueppelli	6.920
AF	extant	Chiroptera	Vespertilionidae	Scotoecus	albofuscus	4.500
AF	extant	Chiroptera	Vespertilionidae	Scotoecus	hirundo	9.340
AF	extant	Chiroptera	Vespertilionidae	Scotophilus	viridis	19.600
AF	extant	Chiroptera	Vespertilionidae	Scotophilus	leucogaster	20.233
AF	extant	Chiroptera	Vespertilionidae	Scotophilus	dinganii	25.129
AF	extant	Chiroptera	Vespertilionidae	Scotophilus	nux	30.000
AF	extant	Chiroptera	Vespertilionidae	Scotophilus	nigrita	101.000
AF	extant	Hyracoidea	Procaviidae	Dendrohyrax	validus	2430.000
AF	extant	Hyracoidea	Procaviidae	Dendrohyrax	arboreus	2949.986
AF	extant	Hyracoidea	Procaviidae	Dendrohyrax	dorsalis	3175.000
